date,hitVal,otherInfo
4/7,False,n/a
4/11,False,n/a
4/15,False,n/a
4/21,True,n/a
4/24,True,n/a
5/2,False,n/a
5/10,True,n/a
5/15,True,n/a
5/21,True,n/a
5/22,True,n/a
5/23,True,n/a
5/27,False,n/a
5/30,False,n/a
6/5,False,n/a
6/15,False,n/a
6/16,False,n/a
6/19,False,n/a
6/20,True,n/a
6/23,True,n/a
6/25,True,n/a
6/26,False,n/a
6/27,True,n/a
7/2,False,n/a
7/4,True,n/a
7/6,True,n/a
7/8,True,n/a
7/9,True,n/a
7/16,True,n/a
7/19,True,n/a
7/21,False,n/a
7/22,True,n/a
7/23,False,n/a
7/26,True,n/a
8/1,False,n/a
8/5,False,n/a
8/22,False,n/a
8/31,True,n/a
9/3,True,n/a
9/5,True,n/a
9/9,True,n/a
9/11,False,n/a
9/12,True,n/a
9/15,False,n/a
9/19,True,n/a
9/23,False,n/a
9/26,False,n/a
